Order ID,Product,Quantity Ordered,Order_Date,Purchase Address,Price,hour,Month,Year,Day,Month_name,City,TimeOfDay,Season,TotalPrice,profit
307348.0,USB-C Charging Cable,1,2019-12-04 00:19:00,"434 12th St, Boston, MA 02215",11.95,0,12,2019,Wednesday,December,Boston,Night,Fall,11.95,10.277
307349.0,Wired Headphones,1,2019-12-24 12:51:00,"875 Walnut St, Seattle, WA 98101",11.99,12,12,2019,Tuesday,December,Seattle,Morning,Fall,11.99,10.3114
307350.0,AAA Batteries (4-pack),2,2019-12-20 17:51:00,"253 Dogwood St, New York City, NY 10001",2.99,17,12,2019,Friday,December,New York City,Afternoon,Fall,5.98,2.5714
307351.0,Lightning Charging Cable,1,2019-12-15 14:33:00,"686 7th St, Atlanta, GA 30301",14.95,14,12,2019,Sunday,December,Atlanta,Afternoon,Fall,14.95,12.857
307352.0,Apple Airpods Headphones,1,2019-12-13 14:25:00,"408 Lincoln St, Los Angeles, CA 90001",150.0,14,12,2019,Friday,December,Los Angeles,Afternoon,Fall,150.0,129.0
307353.0,AA Batteries (4-pack),1,2019-12-29 14:02:00,"879 Ridge St, Austin, TX 73301",3.84,14,12,2019,Sunday,December,Austin,Afternoon,Fall,3.84,3.3023999999999996
307353.0,Apple Airpods Headphones,1,2019-12-29 14:02:00,"879 Ridge St, Austin, TX 73301",150.0,14,12,2019,Sunday,December,Austin,Afternoon,Fall,150.0,129.0
307354.0,Apple Airpods Headphones,1,2019-12-12 23:04:00,"194 Lake St, Seattle, WA 98101",150.0,23,12,2019,Thursday,December,Seattle,Evening,Fall,150.0,129.0
307355.0,Lightning Charging Cable,1,2019-12-23 19:16:00,"640 5th St, New York City, NY 10001",14.95,19,12,2019,Monday,December,New York City,Evening,Fall,14.95,12.857
307356.0,AA Batteries (4-pack),1,2019-12-24 23:36:00,"995 Wilson St, Dallas, TX 75001",3.84,23,12,2019,Tuesday,December,Dallas,Evening,Fall,3.84,3.3023999999999996
307357.0,Wired Headphones,1,2019-12-22 21:47:00,"164 1st St, New York City, NY 10001",11.99,21,12,2019,Sunday,December,New York City,Evening,Fall,11.99,10.3114
307358.0,AA Batteries (4-pack),2,2019-12-24 19:44:00,"757 Forest St, Los Angeles, CA 90001",3.84,19,12,2019,Tuesday,December,Los Angeles,Evening,Fall,7.68,3.3023999999999996
307359.0,Wired Headphones,1,2019-12-22 08:24:00,"759 Johnson St, New York City, NY 10001",11.99,8,12,2019,Sunday,December,New York City,Morning,Fall,11.99,10.3114
307360.0,Google Phone,1,2019-12-23 23:42:00,"454 Jefferson St, Boston, MA 02215",600.0,23,12,2019,Monday,December,Boston,Evening,Fall,600.0,516.0
307361.0,20in Monitor,1,2019-12-28 15:03:00,"878 Walnut St, San Francisco, CA 94016",109.99,15,12,2019,Saturday,December,San Francisco,Afternoon,Fall,109.99,94.5914
307362.0,34in Ultrawide Monitor,1,2019-12-25 14:39:00,"463 Wilson St, Los Angeles, CA 90001",379.99,14,12,2019,Wednesday,December,Los Angeles,Afternoon,Fall,379.99,326.7914
307363.0,Wired Headphones,1,2019-12-03 14:32:00,"321 Wilson St, Los Angeles, CA 90001",11.99,14,12,2019,Tuesday,December,Los Angeles,Afternoon,Fall,11.99,10.3114
307364.0,AAA Batteries (4-pack),1,2019-12-09 16:45:00,"659 Main St, San Francisco, CA 94016",2.99,16,12,2019,Monday,December,San Francisco,Afternoon,Fall,2.99,2.5714
307365.0,Lightning Charging Cable,1,2019-12-22 13:52:00,"149 Hill St, New York City, NY 10001",14.95,13,12,2019,Sunday,December,New York City,Afternoon,Fall,14.95,12.857
307366.0,Bose SoundSport Headphones,1,2019-12-30 07:12:00,"545 Main St, Los Angeles, CA 90001",99.99,7,12,2019,Monday,December,Los Angeles,Morning,Fall,99.99,85.9914
307367.0,Apple Airpods Headphones,1,2019-12-28 19:14:00,"733 2nd St, Los Angeles, CA 90001",150.0,19,12,2019,Saturday,December,Los Angeles,Evening,Fall,150.0,129.0
307368.0,Wired Headphones,1,2019-12-31 18:22:00,"401 Main St, San Francisco, CA 94016",11.99,18,12,2019,Tuesday,December,San Francisco,Afternoon,Fall,11.99,10.3114
307369.0,USB-C Charging Cable,1,2019-12-24 22:49:00,"405 5th St, San Francisco, CA 94016",11.95,22,12,2019,Tuesday,December,San Francisco,Evening,Fall,11.95,10.277
307370.0,iPhone,1,2019-12-04 15:44:00,"283 Main St, New York City, NY 10001",700.0,15,12,2019,Wednesday,December,New York City,Afternoon,Fall,700.0,602.0
307371.0,Apple Airpods Headphones,1,2019-12-15 01:11:00,"526 Maple St, New York City, NY 10001",150.0,1,12,2019,Sunday,December,New York City,Night,Fall,150.0,129.0
307372.0,Lightning Charging Cable,1,2019-12-21 19:08:00,"112 Sunset St, New York City, NY 10001",14.95,19,12,2019,Saturday,December,New York City,Evening,Fall,14.95,12.857
307373.0,AAA Batteries (4-pack),2,2019-12-02 18:20:00,"596 10th St, San Francisco, CA 94016",2.99,18,12,2019,Monday,December,San Francisco,Afternoon,Fall,5.98,2.5714
307374.0,iPhone,1,2019-12-28 12:04:00,"84 South St, San Francisco, CA 94016",700.0,12,12,2019,Saturday,December,San Francisco,Morning,Fall,700.0,602.0
307375.0,27in 4K Gaming Monitor,1,2019-12-22 16:42:00,"16 4th St, Austin, TX 73301",389.99,16,12,2019,Sunday,December,Austin,Afternoon,Fall,389.99,335.3914
307376.0,Lightning Charging Cable,1,2019-12-04 15:38:00,"942 Lake St, San Francisco, CA 94016",14.95,15,12,2019,Wednesday,December,San Francisco,Afternoon,Fall,14.95,12.857
307377.0,Bose SoundSport Headphones,1,2019-12-05 09:34:00,"53 Lincoln St, Dallas, TX 75001",99.99,9,12,2019,Thursday,December,Dallas,Morning,Fall,99.99,85.9914
307378.0,Wired Headphones,1,2019-12-12 11:56:00,"788 10th St, Los Angeles, CA 90001",11.99,11,12,2019,Thursday,December,Los Angeles,Morning,Fall,11.99,10.3114
307379.0,AA Batteries (4-pack),1,2019-12-15 12:59:00,"172 Pine St, Los Angeles, CA 90001",3.84,12,12,2019,Sunday,December,Los Angeles,Morning,Fall,3.84,3.3023999999999996
307380.0,Wired Headphones,1,2019-12-29 13:12:00,"469 Dogwood St, Atlanta, GA 30301",11.99,13,12,2019,Sunday,December,Atlanta,Afternoon,Fall,11.99,10.3114
307381.0,Vareebadd Phone,1,2019-12-16 18:31:00,"422 Lake St, Boston, MA 02215",400.0,18,12,2019,Monday,December,Boston,Afternoon,Fall,400.0,344.0
307382.0,Lightning Charging Cable,1,2019-12-16 13:53:00,"57 Dogwood St, Los Angeles, CA 90001",14.95,13,12,2019,Monday,December,Los Angeles,Afternoon,Fall,14.95,12.857
307383.0,Apple Airpods Headphones,1,2019-12-30 04:43:00,"79 Elm St, New York City, NY 10001",150.0,4,12,2019,Monday,December,New York City,Night,Fall,150.0,129.0
307384.0,Lightning Charging Cable,1,2019-12-11 09:41:00,"712 Hill St, Atlanta, GA 30301",14.95,9,12,2019,Wednesday,December,Atlanta,Morning,Fall,14.95,12.857
307385.0,Wired Headphones,1,2019-12-17 11:24:00,"986 Lakeview St, New York City, NY 10001",11.99,11,12,2019,Tuesday,December,New York City,Morning,Fall,11.99,10.3114
307386.0,AA Batteries (4-pack),1,2019-12-12 09:12:00,"163 9th St, Boston, MA 02215",3.84,9,12,2019,Thursday,December,Boston,Morning,Fall,3.84,3.3023999999999996
307387.0,AA Batteries (4-pack),1,2019-12-14 20:18:00,"826 Hickory St, Atlanta, GA 30301",3.84,20,12,2019,Saturday,December,Atlanta,Evening,Fall,3.84,3.3023999999999996
307388.0,USB-C Charging Cable,1,2019-12-29 14:19:00,"535 Washington St, Atlanta, GA 30301",11.95,14,12,2019,Sunday,December,Atlanta,Afternoon,Fall,11.95,10.277
307389.0,Flatscreen TV,1,2019-12-28 19:00:00,"935 Jefferson St, San Francisco, CA 94016",300.0,19,12,2019,Saturday,December,San Francisco,Evening,Fall,300.0,258.0
307390.0,ThinkPad Laptop,1,2019-12-30 06:54:00,"60 Walnut St, Austin, TX 73301",999.99,6,12,2019,Monday,December,Austin,Night,Fall,999.99,859.9914
307391.0,Wired Headphones,1,2019-12-08 08:57:00,"853 Dogwood St, San Francisco, CA 94016",11.99,8,12,2019,Sunday,December,San Francisco,Morning,Fall,11.99,10.3114
307392.0,AA Batteries (4-pack),1,2019-12-31 22:46:00,"334 North St, Boston, MA 02215",3.84,22,12,2019,Tuesday,December,Boston,Evening,Fall,3.84,3.3023999999999996
307393.0,20in Monitor,1,2019-12-06 08:08:00,"658 Jefferson St, Atlanta, GA 30301",109.99,8,12,2019,Friday,December,Atlanta,Morning,Fall,109.99,94.5914
307394.0,Bose SoundSport Headphones,1,2019-12-14 11:43:00,"851 Spruce St, Los Angeles, CA 90001",99.99,11,12,2019,Saturday,December,Los Angeles,Morning,Fall,99.99,85.9914
307395.0,Apple Airpods Headphones,1,2019-12-18 19:43:00,"109 River St, Dallas, TX 75001",150.0,19,12,2019,Wednesday,December,Dallas,Evening,Fall,150.0,129.0
307396.0,Wired Headphones,2,2019-12-26 17:31:00,"171 2nd St, San Francisco, CA 94016",11.99,17,12,2019,Thursday,December,San Francisco,Afternoon,Fall,23.98,10.3114
307397.0,AAA Batteries (4-pack),3,2019-12-25 00:36:00,"846 Lakeview St, Austin, TX 73301",2.99,0,12,2019,Wednesday,December,Austin,Night,Fall,8.97,2.5714
307398.0,Apple Airpods Headphones,1,2019-12-18 10:10:00,"618 12th St, Austin, TX 73301",150.0,10,12,2019,Wednesday,December,Austin,Morning,Fall,150.0,129.0
307399.0,Apple Airpods Headphones,1,2019-12-02 13:36:00,"324 12th St, San Francisco, CA 94016",150.0,13,12,2019,Monday,December,San Francisco,Afternoon,Fall,150.0,129.0
307400.0,AAA Batteries (4-pack),1,2019-12-05 01:34:00,"321 Adams St, San Francisco, CA 94016",2.99,1,12,2019,Thursday,December,San Francisco,Night,Fall,2.99,2.5714
307401.0,Apple Airpods Headphones,1,2019-12-31 00:26:00,"492 Adams St, New York City, NY 10001",150.0,0,12,2019,Tuesday,December,New York City,Night,Fall,150.0,129.0
307402.0,Bose SoundSport Headphones,1,2019-12-15 23:03:00,"519 Spruce St, Los Angeles, CA 90001",99.99,23,12,2019,Sunday,December,Los Angeles,Evening,Fall,99.99,85.9914
307403.0,ThinkPad Laptop,1,2019-12-26 19:47:00,"123 Forest St, Austin, TX 73301",999.99,19,12,2019,Thursday,December,Austin,Evening,Fall,999.99,859.9914
307404.0,Lightning Charging Cable,1,2019-12-30 17:17:00,"860 Jackson St, Los Angeles, CA 90001",14.95,17,12,2019,Monday,December,Los Angeles,Afternoon,Fall,14.95,12.857
307405.0,Lightning Charging Cable,1,2019-12-31 11:58:00,"658 Main St, Seattle, WA 98101",14.95,11,12,2019,Tuesday,December,Seattle,Morning,Fall,14.95,12.857
307406.0,Wired Headphones,1,2019-12-23 06:54:00,"672 1st St, Seattle, WA 98101",11.99,6,12,2019,Monday,December,Seattle,Night,Fall,11.99,10.3114
307407.0,Lightning Charging Cable,1,2019-12-17 16:22:00,"135 Jefferson St, San Francisco, CA 94016",14.95,16,12,2019,Tuesday,December,San Francisco,Afternoon,Fall,14.95,12.857
307408.0,27in FHD Monitor,1,2019-12-06 18:27:00,"92 Willow St, Dallas, TX 75001",149.99,18,12,2019,Friday,December,Dallas,Afternoon,Fall,149.99,128.9914
307409.0,AAA Batteries (4-pack),2,2019-12-07 17:04:00,"123 8th St, New York City, NY 10001",2.99,17,12,2019,Saturday,December,New York City,Afternoon,Fall,5.98,2.5714
307410.0,AA Batteries (4-pack),1,2019-12-30 12:30:00,"88 10th St, Los Angeles, CA 90001",3.84,12,12,2019,Monday,December,Los Angeles,Morning,Fall,3.84,3.3023999999999996
307411.0,27in 4K Gaming Monitor,1,2019-12-10 11:20:00,"276 Hill St, Boston, MA 02215",389.99,11,12,2019,Tuesday,December,Boston,Morning,Fall,389.99,335.3914
307412.0,Lightning Charging Cable,1,2019-12-03 16:30:00,"755 Center St, Atlanta, GA 30301",14.95,16,12,2019,Tuesday,December,Atlanta,Afternoon,Fall,14.95,12.857
307413.0,Wired Headphones,2,2019-12-06 16:15:00,"471 West St, Seattle, WA 98101",11.99,16,12,2019,Friday,December,Seattle,Afternoon,Fall,23.98,10.3114
307414.0,Bose SoundSport Headphones,1,2019-12-14 13:23:00,"496 4th St, Los Angeles, CA 90001",99.99,13,12,2019,Saturday,December,Los Angeles,Afternoon,Fall,99.99,85.9914
307415.0,AAA Batteries (4-pack),2,2019-12-06 11:44:00,"345 Walnut St, Boston, MA 02215",2.99,11,12,2019,Friday,December,Boston,Morning,Fall,5.98,2.5714
307416.0,27in FHD Monitor,1,2019-12-02 20:49:00,"893 Adams St, San Francisco, CA 94016",149.99,20,12,2019,Monday,December,San Francisco,Evening,Fall,149.99,128.9914
307417.0,AAA Batteries (4-pack),2,2019-12-11 18:21:00,"440 Pine St, San Francisco, CA 94016",2.99,18,12,2019,Wednesday,December,San Francisco,Afternoon,Fall,5.98,2.5714
307417.0,AAA Batteries (4-pack),2,2019-12-11 18:21:00,"440 Pine St, San Francisco, CA 94016",183.84565008603786,18,12,2019,Wednesday,December,San Francisco,Afternoon,Fall,367.6913001720757,158.10725907399257
307418.0,Lightning Charging Cable,1,2019-12-27 23:53:00,"681 Cedar St, Seattle, WA 98101",14.95,23,12,2019,Friday,December,Seattle,Evening,Fall,14.95,12.857
307419.0,AA Batteries (4-pack),1,2019-12-20 09:28:00,"890 Lakeview St, Boston, MA 02215",3.84,9,12,2019,Friday,December,Boston,Morning,Fall,3.84,3.3023999999999996
307420.0,AAA Batteries (4-pack),1,2019-12-12 15:09:00,"86 13th St, Los Angeles, CA 90001",2.99,15,12,2019,Thursday,December,Los Angeles,Afternoon,Fall,2.99,2.5714
307421.0,Bose SoundSport Headphones,1,2019-12-01 08:21:00,"739 2nd St, Los Angeles, CA 90001",99.99,8,12,2019,Sunday,December,Los Angeles,Morning,Fall,99.99,85.9914
307422.0,USB-C Charging Cable,1,2019-12-26 13:06:00,"946 Cherry St, Atlanta, GA 30301",11.95,13,12,2019,Thursday,December,Atlanta,Afternoon,Fall,11.95,10.277
307423.0,Bose SoundSport Headphones,1,2019-12-18 05:09:00,"995 1st St, Dallas, TX 75001",99.99,5,12,2019,Wednesday,December,Dallas,Night,Fall,99.99,85.9914
307424.0,Apple Airpods Headphones,1,2019-12-17 09:23:00,"631 Johnson St, New York City, NY 10001",150.0,9,12,2019,Tuesday,December,New York City,Morning,Fall,150.0,129.0
307425.0,Apple Airpods Headphones,1,2019-12-30 19:45:00,"297 4th St, Dallas, TX 75001",150.0,19,12,2019,Monday,December,Dallas,Evening,Fall,150.0,129.0
307426.0,iPhone,1,2019-12-16 14:23:00,"585 North St, Boston, MA 02215",700.0,14,12,2019,Monday,December,Boston,Afternoon,Fall,700.0,602.0
307427.0,Vareebadd Phone,1,2019-12-25 22:14:00,"559 4th St, San Francisco, CA 94016",400.0,22,12,2019,Wednesday,December,San Francisco,Evening,Fall,400.0,344.0
307428.0,Flatscreen TV,1,2019-12-23 02:28:00,"289 Cherry St, Dallas, TX 75001",300.0,2,12,2019,Monday,December,Dallas,Night,Fall,300.0,258.0
307429.0,iPhone,1,2019-12-21 11:36:00,"722 1st St, Portland, OR 97035",700.0,11,12,2019,Saturday,December,Portland,Morning,Fall,700.0,602.0
307430.0,Google Phone,1,2019-12-06 09:53:00,"996 River St, San Francisco, CA 94016",600.0,9,12,2019,Friday,December,San Francisco,Morning,Fall,600.0,516.0
307431.0,Apple Airpods Headphones,1,2019-12-08 10:20:00,"479 North St, Portland, OR 97035",150.0,10,12,2019,Sunday,December,Portland,Morning,Fall,150.0,129.0
307432.0,AAA Batteries (4-pack),1,2019-12-15 09:23:00,"449 5th St, Los Angeles, CA 90001",2.99,9,12,2019,Sunday,December,Los Angeles,Morning,Fall,2.99,2.5714
307433.0,ThinkPad Laptop,1,2019-12-06 23:10:00,"673 Highland St, Austin, TX 73301",999.99,23,12,2019,Friday,December,Austin,Evening,Fall,999.99,859.9914
307434.0,Apple Airpods Headphones,1,2019-12-14 21:19:00,"867 Willow St, Atlanta, GA 30301",150.0,21,12,2019,Saturday,December,Atlanta,Evening,Fall,150.0,129.0
307435.0,Apple Airpods Headphones,1,2019-12-04 22:41:00,"363 Lincoln St, New York City, NY 10001",150.0,22,12,2019,Wednesday,December,New York City,Evening,Fall,150.0,129.0
307436.0,AAA Batteries (4-pack),1,2019-12-25 23:10:00,"150 8th St, Atlanta, GA 30301",2.99,23,12,2019,Wednesday,December,Atlanta,Evening,Fall,2.99,2.5714
307437.0,AA Batteries (4-pack),1,2019-12-09 14:02:00,"846 Elm St, San Francisco, CA 94016",3.84,14,12,2019,Monday,December,San Francisco,Afternoon,Fall,3.84,3.3023999999999996
307438.0,Wired Headphones,1,2019-12-18 20:58:00,"351 Elm St, Los Angeles, CA 90001",11.99,20,12,2019,Wednesday,December,Los Angeles,Evening,Fall,11.99,10.3114
307439.0,Macbook Pro Laptop,1,2019-12-31 22:19:00,"380 Washington St, Dallas, TX 75001",1700.0,22,12,2019,Tuesday,December,Dallas,Evening,Fall,1700.0,1462.0
307440.0,Lightning Charging Cable,1,2019-12-20 12:00:00,"614 West St, San Francisco, CA 94016",14.95,12,12,2019,Friday,December,San Francisco,Morning,Fall,14.95,12.857
307441.0,ThinkPad Laptop,1,2019-12-07 14:15:00,"70 North St, New York City, NY 10001",999.99,14,12,2019,Saturday,December,New York City,Afternoon,Fall,999.99,859.9914
307442.0,AAA Batteries (4-pack),1,2019-12-14 20:08:00,"984 5th St, Dallas, TX 75001",2.99,20,12,2019,Saturday,December,Dallas,Evening,Fall,2.99,2.5714
307443.0,Bose SoundSport Headphones,1,2019-12-01 14:53:00,"762 2nd St, New York City, NY 10001",99.99,14,12,2019,Sunday,December,New York City,Afternoon,Fall,99.99,85.9914
307444.0,AAA Batteries (4-pack),1,2019-12-13 09:31:00,"823 Hill St, Austin, TX 73301",2.99,9,12,2019,Friday,December,Austin,Morning,Fall,2.99,2.5714
307445.0,AA Batteries (4-pack),2,2019-12-14 14:58:00,"315 Cherry St, New York City, NY 10001",3.84,14,12,2019,Saturday,December,New York City,Afternoon,Fall,7.68,3.3023999999999996
307446.0,AA Batteries (4-pack),1,2019-12-29 11:56:00,"112 Johnson St, Boston, MA 02215",3.84,11,12,2019,Sunday,December,Boston,Morning,Fall,3.84,3.3023999999999996
307447.0,AAA Batteries (4-pack),1,2019-12-16 18:17:00,"251 Hill St, Atlanta, GA 30301",2.99,18,12,2019,Monday,December,Atlanta,Afternoon,Fall,2.99,2.5714
307448.0,Bose SoundSport Headphones,1,2019-12-29 20:43:00,"264 14th St, Los Angeles, CA 90001",99.99,20,12,2019,Sunday,December,Los Angeles,Evening,Fall,99.99,85.9914
307449.0,AAA Batteries (4-pack),1,2019-12-21 20:13:00,"972 4th St, New York City, NY 10001",2.99,20,12,2019,Saturday,December,New York City,Evening,Fall,2.99,2.5714
307450.0,AA Batteries (4-pack),1,2019-12-03 17:19:00,"25 North St, New York City, NY 10001",3.84,17,12,2019,Tuesday,December,New York City,Afternoon,Fall,3.84,3.3023999999999996
307451.0,USB-C Charging Cable,1,2019-12-19 10:32:00,"81 13th St, Dallas, TX 75001",11.95,10,12,2019,Thursday,December,Dallas,Morning,Fall,11.95,10.277
307452.0,Lightning Charging Cable,1,2019-12-21 21:36:00,"423 1st St, Dallas, TX 75001",14.95,21,12,2019,Saturday,December,Dallas,Evening,Fall,14.95,12.857
307453.0,LG Washing Machine,1,2019-12-03 12:55:00,"681 Meadow St, San Francisco, CA 94016",600.0,12,12,2019,Tuesday,December,San Francisco,Morning,Fall,600.0,516.0
307454.0,Wired Headphones,1,2019-12-16 16:28:00,"951 Cedar St, Dallas, TX 75001",11.99,16,12,2019,Monday,December,Dallas,Afternoon,Fall,11.99,10.3114
307455.0,34in Ultrawide Monitor,1,2019-12-06 07:36:00,"416 Church St, Atlanta, GA 30301",379.99,7,12,2019,Friday,December,Atlanta,Morning,Fall,379.99,326.7914
307456.0,Wired Headphones,1,2019-12-19 10:50:00,"951 Lincoln St, Los Angeles, CA 90001",11.99,10,12,2019,Thursday,December,Los Angeles,Morning,Fall,11.99,10.3114
307457.0,Google Phone,1,2019-12-16 19:45:00,"346 Maple St, Atlanta, GA 30301",600.0,19,12,2019,Monday,December,Atlanta,Evening,Fall,600.0,516.0
307458.0,Lightning Charging Cable,1,2019-12-14 14:50:00,"836 13th St, Seattle, WA 98101",14.95,14,12,2019,Saturday,December,Seattle,Afternoon,Fall,14.95,12.857
307459.0,20in Monitor,1,2019-12-16 12:42:00,"668 6th St, Seattle, WA 98101",109.99,12,12,2019,Monday,December,Seattle,Morning,Fall,109.99,94.5914
307460.0,20in Monitor,1,2019-12-29 11:20:00,"670 Madison St, Austin, TX 73301",109.99,11,12,2019,Sunday,December,Austin,Morning,Fall,109.99,94.5914
307461.0,Wired Headphones,1,2019-12-08 10:45:00,"275 4th St, San Francisco, CA 94016",11.99,10,12,2019,Sunday,December,San Francisco,Morning,Fall,11.99,10.3114
307462.0,Wired Headphones,1,2019-12-10 08:29:00,"108 Cedar St, San Francisco, CA 94016",11.99,8,12,2019,Tuesday,December,San Francisco,Morning,Fall,11.99,10.3114
307462.0,Vareebadd Phone,1,2019-12-10 08:29:00,"108 Cedar St, San Francisco, CA 94016",400.0,8,12,2019,Tuesday,December,San Francisco,Morning,Fall,400.0,344.0
307463.0,27in FHD Monitor,1,2019-12-27 13:20:00,"384 Cedar St, San Francisco, CA 94016",149.99,13,12,2019,Friday,December,San Francisco,Afternoon,Fall,149.99,128.9914
307464.0,ThinkPad Laptop,1,2019-12-14 14:01:00,"702 North St, Seattle, WA 98101",999.99,14,12,2019,Saturday,December,Seattle,Afternoon,Fall,999.99,859.9914
307465.0,AAA Batteries (4-pack),2,2019-12-31 05:57:00,"12 4th St, Portland, OR 97035",2.99,5,12,2019,Tuesday,December,Portland,Night,Fall,5.98,2.5714
307466.0,Lightning Charging Cable,2,2019-12-23 16:20:00,"508 6th St, Los Angeles, CA 90001",14.95,16,12,2019,Monday,December,Los Angeles,Afternoon,Fall,29.9,12.857
307467.0,Bose SoundSport Headphones,1,2019-12-20 18:40:00,"66 Wilson St, Atlanta, GA 30301",99.99,18,12,2019,Friday,December,Atlanta,Afternoon,Fall,99.99,85.9914
307468.0,Apple Airpods Headphones,1,2019-12-03 18:23:00,"820 Ridge St, Los Angeles, CA 90001",150.0,18,12,2019,Tuesday,December,Los Angeles,Afternoon,Fall,150.0,129.0
307469.0,AA Batteries (4-pack),1,2019-12-08 20:54:00,"806 5th St, Portland, OR 97035",3.84,20,12,2019,Sunday,December,Portland,Evening,Fall,3.84,3.3023999999999996
307470.0,27in 4K Gaming Monitor,1,2019-12-18 18:46:00,"919 Elm St, San Francisco, CA 94016",389.99,18,12,2019,Wednesday,December,San Francisco,Afternoon,Fall,389.99,335.3914
307471.0,Wired Headphones,1,2019-12-19 09:39:00,"768 Cedar St, New York City, NY 10001",11.99,9,12,2019,Thursday,December,New York City,Morning,Fall,11.99,10.3114
307472.0,AAA Batteries (4-pack),1,2019-12-02 17:44:00,"346 Cherry St, Los Angeles, CA 90001",2.99,17,12,2019,Monday,December,Los Angeles,Afternoon,Fall,2.99,2.5714
307473.0,34in Ultrawide Monitor,1,2019-12-09 18:34:00,"245 Lake St, San Francisco, CA 94016",379.99,18,12,2019,Monday,December,San Francisco,Afternoon,Fall,379.99,326.7914
307474.0,AA Batteries (4-pack),1,2019-12-19 01:28:00,"904 Hickory St, San Francisco, CA 94016",3.84,1,12,2019,Thursday,December,San Francisco,Night,Fall,3.84,3.3023999999999996
307475.0,Lightning Charging Cable,1,2019-12-12 23:38:00,"135 6th St, Los Angeles, CA 90001",14.95,23,12,2019,Thursday,December,Los Angeles,Evening,Fall,14.95,12.857
307476.0,Wired Headphones,1,2019-12-08 14:20:00,"492 Cherry St, Los Angeles, CA 90001",11.99,14,12,2019,Sunday,December,Los Angeles,Afternoon,Fall,11.99,10.3114
307477.0,Wired Headphones,2,2019-12-30 11:11:00,"463 1st St, San Francisco, CA 94016",11.99,11,12,2019,Monday,December,San Francisco,Morning,Fall,23.98,10.3114
307478.0,AAA Batteries (4-pack),1,2019-12-25 11:45:00,"74 Johnson St, Dallas, TX 75001",2.99,11,12,2019,Wednesday,December,Dallas,Morning,Fall,2.99,2.5714
307479.0,USB-C Charging Cable,1,2019-12-14 23:03:00,"49 Forest St, New York City, NY 10001",11.95,23,12,2019,Saturday,December,New York City,Evening,Fall,11.95,10.277
307480.0,AAA Batteries (4-pack),1,2019-12-12 18:37:00,"422 Wilson St, Los Angeles, CA 90001",2.99,18,12,2019,Thursday,December,Los Angeles,Afternoon,Fall,2.99,2.5714
307481.0,34in Ultrawide Monitor,1,2019-12-06 14:23:00,"697 12th St, Boston, MA 02215",379.99,14,12,2019,Friday,December,Boston,Afternoon,Fall,379.99,326.7914
307482.0,Apple Airpods Headphones,1,2019-12-28 14:43:00,"797 13th St, Los Angeles, CA 90001",150.0,14,12,2019,Saturday,December,Los Angeles,Afternoon,Fall,150.0,129.0
307483.0,USB-C Charging Cable,1,2019-12-24 09:41:00,"230 Cedar St, Los Angeles, CA 90001",11.95,9,12,2019,Tuesday,December,Los Angeles,Morning,Fall,11.95,10.277
307484.0,Flatscreen TV,1,2019-12-18 20:29:00,"447 10th St, San Francisco, CA 94016",300.0,20,12,2019,Wednesday,December,San Francisco,Evening,Fall,300.0,258.0
307485.0,Wired Headphones,1,2019-12-22 17:40:00,"876 Pine St, Boston, MA 02215",11.99,17,12,2019,Sunday,December,Boston,Afternoon,Fall,11.99,10.3114
307486.0,Wired Headphones,1,2019-12-30 14:40:00,"728 Hill St, New York City, NY 10001",11.99,14,12,2019,Monday,December,New York City,Afternoon,Fall,11.99,10.3114
307487.0,AA Batteries (4-pack),1,2019-12-20 09:33:00,"973 Dogwood St, New York City, NY 10001",3.84,9,12,2019,Friday,December,New York City,Morning,Fall,3.84,3.3023999999999996
307488.0,iPhone,1,2019-12-15 09:30:00,"515 Ridge St, Dallas, TX 75001",700.0,9,12,2019,Sunday,December,Dallas,Morning,Fall,700.0,602.0
307489.0,Wired Headphones,1,2019-12-01 21:42:00,"874 13th St, Los Angeles, CA 90001",11.99,21,12,2019,Sunday,December,Los Angeles,Evening,Fall,11.99,10.3114
307490.0,AA Batteries (4-pack),2,2019-12-23 04:21:00,"212 Willow St, Los Angeles, CA 90001",3.84,4,12,2019,Monday,December,Los Angeles,Night,Fall,7.68,3.3023999999999996
307491.0,AA Batteries (4-pack),1,2019-12-25 19:25:00,"726 7th St, Dallas, TX 75001",3.84,19,12,2019,Wednesday,December,Dallas,Evening,Fall,3.84,3.3023999999999996
307492.0,USB-C Charging Cable,1,2019-12-10 21:25:00,"133 Cherry St, San Francisco, CA 94016",11.95,21,12,2019,Tuesday,December,San Francisco,Evening,Fall,11.95,10.277
307493.0,Wired Headphones,1,2019-12-04 19:44:00,"291 Meadow St, San Francisco, CA 94016",11.99,19,12,2019,Wednesday,December,San Francisco,Evening,Fall,11.99,10.3114
307494.0,34in Ultrawide Monitor,1,2019-12-21 20:50:00,"251 Washington St, Atlanta, GA 30301",379.99,20,12,2019,Saturday,December,Atlanta,Evening,Fall,379.99,326.7914
307495.0,Apple Airpods Headphones,1,2019-12-29 10:58:00,"875 North St, Boston, MA 02215",150.0,10,12,2019,Sunday,December,Boston,Morning,Fall,150.0,129.0
307496.0,AAA Batteries (4-pack),1,2019-12-19 17:40:00,"513 Lake St, Los Angeles, CA 90001",2.99,17,12,2019,Thursday,December,Los Angeles,Afternoon,Fall,2.99,2.5714
